	GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
2592	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Information	2002	9797.0
2593	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Real estate and rental and leasing	2002	104167.0
2594	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Professional and business services	2002	52082.0
2595	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Management of companies and enterprises	2002	19497.0
2596	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Administrative and support and waste management and remediation services	2002	18191.0
2597	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Educational services	2002	5379.0
2598	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Health care and social assistance	2002	41101.0
2599	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Arts, entertainment, and recreation	2002	1066.0
2600	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Accommodation and food services	2002	8780.0
2601	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Other services (except government and government enterprises)	2002	30763.0
2602	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	Government and government enterprises	2002	108711.0
2603	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Agriculture, forestry, fishing and hunting	2002	8418.0
2604	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Mining, quarrying, and oil and gas extraction	2002	3932.0
2605	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Utilities	2002	238496.0
2606	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Construction	2002	209426.0
2607	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Manufacturing	2002	1520898.0
2608	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Wholesale trade	2002	199030.0
2609	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Retail trade	2002	331888.0
2610	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Transportation and warehousing	2002	79415.0
2611	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Information	2002	71100.0
2612	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Real estate and rental and leasing	2002	542443.0
2613	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Professional and business services	2002	247606.0
2614	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Management of companies and enterprises	2002	29644.0
2615	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Administrative and support and waste management and remediation services	2002	116403.0
2616	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Educational services	2002	27232.0
2617	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Health care and social assistance	2002	410740.0
2618	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Arts, entertainment, and recreation	2002	14637.0
2619	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Accommodation and food services	2002	105435.0
2620	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Other services (except government and government enterprises)	2002	149794.0
2621	37071	FIPS_37071	Gaston County	Southwest	Gaston County	Government and government enterprises	2002	480434.0
2622	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2002	17678.0
2623	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2002	0.0
2624	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Utilities	2002	15.0
2625	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Construction	2002	2319.0
2626	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Manufacturing	2002	9474.0
2627	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Wholesale trade	2002	4082.0
2628	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Retail trade	2002	5672.0
2629	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Transportation and warehousing	2002	4613.0
2630	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Information	2002	626.0
2631	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Real estate and rental and leasing	2002	
2632	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Professional and business services	2002	3292.0
2633	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Management of companies and enterprises	2002	
2634	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2002	
2635	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Educational services	2002	83.0
2636	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Health care and social assistance	2002	3860.0
2637	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Arts, entertainment, and recreation	2002	735.0
2638	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Accommodation and food services	2002	1268.0
2639	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Other services (except government and government enterprises)	2002	5748.0
2640	37073	FIPS_37073	Gates County	Northeast	Northeastern	Government and government enterprises	2002	30255.0
2641	37075	FIPS_37075	Graham County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2002	
2642	37075	FIPS_37075	Graham County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2002	561.0
2643	37075	FIPS_37075	Graham County	Western	Southwestern	  Utilities	2002	17765.0
2644	37075	FIPS_37075	Graham County	Western	Southwestern	  Construction	2002	25591.0
2645	37075	FIPS_37075	Graham County	Western	Southwestern	  Manufacturing	2002	
2646	37075	FIPS_37075	Graham County	Western	Southwestern	  Wholesale trade	2002	894.0
2647	37075	FIPS_37075	Graham County	Western	Southwestern	  Retail trade	2002	6951.0
2648	37075	FIPS_37075	Graham County	Western	Southwestern	  Transportation and warehousing	2002	
2649	37075	FIPS_37075	Graham County	Western	Southwestern	  Information	2002	1554.0
2650	37075	FIPS_37075	Graham County	Western	Southwestern	   Real estate and rental and leasing	2002	20353.0
2651	37075	FIPS_37075	Graham County	Western	Southwestern	  Professional and business services	2002	3998.0
2652	37075	FIPS_37075	Graham County	Western	Southwestern	   Management of companies and enterprises	2002	0.0
2653	37075	FIPS_37075	Graham County	Western	Southwestern	   Administrative and support and waste management and remediation services	2002	2151.0
2654	37075	FIPS_37075	Graham County	Western	Southwestern	   Educational services	2002	141.0
2655	37075	FIPS_37075	Graham County	Western	Southwestern	   Health care and social assistance	2002	5842.0
2656	37075	FIPS_37075	Graham County	Western	Southwestern	   Arts, entertainment, and recreation	2002	1372.0
2657	37075	FIPS_37075	Graham County	Western	Southwestern	   Accommodation and food services	2002	8298.0
2658	37075	FIPS_37075	Graham County	Western	Southwestern	  Other services (except government and government enterprises)	2002	4524.0
2659	37075	FIPS_37075	Graham County	Western	Southwestern	Government and government enterprises	2002	23350.0
2660	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Agriculture, forestry, fishing and hunting	2002	14832.0
2661	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Mining, quarrying, and oil and gas extraction	2002	0.0
2662	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Utilities	2002	3008.0
2663	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Construction	2002	35304.0
2664	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Manufacturing	2002	732087.0
2665	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Wholesale trade	2002	22558.0
2666	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Retail trade	2002	57949.0
2667	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Transportation and warehousing	2002	
2668	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Information	2002	6357.0
2669	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Real estate and rental and leasing	2002	99614.0
2670	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Professional and business services	2002	
2671	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Management of companies and enterprises	2002	
2672	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Administrative and support and waste management and remediation services	2002	21504.0
2673	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Educational services	2002	
2674	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Health care and social assistance	2002	
2675	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Arts, entertainment, and recreation	2002	829.0
2676	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Accommodation and food services	2002	16353.0
2677	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Other services (except government and government enterprises)	2002	27847.0
2678	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	Government and government enterprises	2002	400767.0
2679	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2002	
2680	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2002	0.0
2681	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Utilities	2002	112.0
2682	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Construction	2002	14063.0
2683	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Manufacturing	2002	41750.0
2684	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Wholesale trade	2002	2495.0
2685	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Retail trade	2002	9740.0
2686	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Transportation and warehousing	2002	
2687	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Information	2002	829.0
2688	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2002	36704.0
2689	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Professional and business services	2002	25024.0
2690	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Management of companies and enterprises	2002	21032.0
2691	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2002	2007.0
2692	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Educational services	2002	836.0
2693	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Health care and social assistance	2002	13718.0
2694	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2002	2152.0
2695	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Accommodation and food services	2002	2170.0
2696	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2002	9140.0
2697	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	Government and government enterprises	2002	64579.0
2698	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Agriculture, forestry, fishing and hunting	2002	34393.0
2699	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Mining, quarrying, and oil and gas extraction	2002	36822.0
2700	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Utilities	2002	52634.0
2701	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Construction	2002	837919.0
2702	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Manufacturing	2002	7084465.0
2703	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Wholesale trade	2002	1533817.0
2704	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Retail trade	2002	1345410.0
2705	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Transportation and warehousing	2002	823581.0
2706	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Information	2002	711689.0
2707	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Real estate and rental and leasing	2002	2125027.0
2708	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Professional and business services	2002	2220759.0
2709	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Management of companies and enterprises	2002	475835.0
2710	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Administrative and support and waste management and remediation services	2002	614447.0
2711	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Educational services	2002	146562.0
2712	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Health care and social assistance	2002	1400768.0
2713	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Arts, entertainment, and recreation	2002	69664.0
2714	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Accommodation and food services	2002	492343.0
2715	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Other services (except government and government enterprises)	2002	458790.0
2716	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	Government and government enterprises	2002	1719139.0
2717	37083	FIPS_37083	Halifax County	Northeast	Turning Point	  Agriculture, forestry, fishing and hunting	2002	37650.0
2718	37083	FIPS_37083	Halifax County	Northeast	Turning Point	  Mining, quarrying, and oil and gas extraction	2002	14.0
2719	37083	FIPS_37083	Halifax County	Northeast	Turning Point	  Utilities	2002	25591.0
2720	37083	FIPS_37083	Halifax County	Northeast	Turning Point	  Construction	2002	32485.0
2721	37083	FIPS_37083	Halifax County	Northeast	Turning Point	  Manufacturing	2002	205320.0
2722	37083	FIPS_37083	Halifax County	Northeast	Turning Point	  Wholesale trade	2002	16383.0
2723	37083	FIPS_37083	Halifax County	Northeast	Turning Point	  Retail trade	2002	92866.0
2724	37083	FIPS_37083	Halifax County	Northeast	Turning Point	  Transportation and warehousing	2002	19182.0
2725	37083	FIPS_37083	Halifax County	Northeast	Turning Point	  Information	2002	13629.0
2726	37083	FIPS_37083	Halifax County	Northeast	Turning Point	   Real estate and rental and leasing	2002	137561.0
2727	37083	FIPS_37083	Halifax County	Northeast	Turning Point	  Professional and business services	2002	37180.0
2728	37083	FIPS_37083	Halifax County	Northeast	Turning Point	   Management of companies and enterprises	2002	2947.0
2729	37083	FIPS_37083	Halifax County	Northeast	Turning Point	   Administrative and support and waste management and remediation services	2002	12361.0
2730	37083	FIPS_37083	Halifax County	Northeast	Turning Point	   Educational services	2002	3841.0
2731	37083	FIPS_37083	Halifax County	Northeast	Turning Point	   Health care and social assistance	2002	64965.0
