GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
37185	FIPS_37185	Warren County	North Central	Kerr-Tar	  Transportation and warehousing	2005	7015
37185	FIPS_37185	Warren County	North Central	Kerr-Tar	  Information	2005	2848
37185	FIPS_37185	Warren County	North Central	Kerr-Tar	   Real estate and rental and leasing	2005	55797
37185	FIPS_37185	Warren County	North Central	Kerr-Tar	  Professional and business services	2005	
37185	FIPS_37185	Warren County	North Central	Kerr-Tar	   Management of companies and enterprises	2005	
37185	FIPS_37185	Warren County	North Central	Kerr-Tar	   Administrative and support and waste management and remediation services	2005	2760
37185	FIPS_37185	Warren County	North Central	Kerr-Tar	   Educational services	2005	
37185	FIPS_37185	Warren County	North Central	Kerr-Tar	   Health care and social assistance	2005	
37185	FIPS_37185	Warren County	North Central	Kerr-Tar	   Arts, entertainment, and recreation	2005	498
37185	FIPS_37185	Warren County	North Central	Kerr-Tar	   Accommodation and food services	2005	3334
37185	FIPS_37185	Warren County	North Central	Kerr-Tar	  Other services (except government and government enterprises)	2005	9707
37185	FIPS_37185	Warren County	North Central	Kerr-Tar	Government and government enterprises	2005	67962
37187	FIPS_37187	Washington County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2005	29143
